,col_0,col_1,label01,labelmul
98,-0.7365065694698539,2.0659584411491148,0,0
99,-0.5595711958889893,2.3894610010599986,0,0
100,-0.12784884043206834,2.6848896226396928,0,0
101,0.28781525523523166,2.480951197854959,0,0
102,0.4996318505987562,2.1675409998443547,0,0
103,1.0293194547534497,1.9541768779052007,0,0
104,1.247825238223665,1.241332467671109,0,0
105,1.3928215418168577,0.937419986641625,0,0
106,1.5069721777285654,0.13544019072679814,0,0
107,1.4750969206959874,-0.6992069860287113,0,0
108,1.3810431768946083,-1.1550428997784763,0,0
109,1.0993388008343057,-1.5952856956573125,0,0
110,0.7844484929024454,-1.949487148950403,0,0
111,0.5593222872944245,-2.4593723336813884,0,0
112,0.1562212178506951,-2.3909497748776514,0,0
113,-0.2769486177161469,-2.452339563948256,0,0
114,-0.5795964784777644,-2.437702062088658,0,0
115,-0.9770046065022123,-1.995725731303473,0,0
116,-1.0368070437819423,-1.7724772805590014,0,0
117,-1.3052362793102872,-1.3482498791828135,0,0
118,-1.6202869686586234,-0.25994889546850414,0,0
119,-1.507150191041657,0.2429409852411724,0,0
120,-1.5421309762841755,0.9561935237938988,0,0
121,-1.1129883406168615,1.283687695999536,0,0
122,-1.131595609764526,1.9435732360338773,0,0
123,-0.8049184100005575,2.296602604828334,0,0
124,-0.39093829594588286,2.4978101645682806,0,0
125,-0.10718001738361832,2.4168388893051858,0,0
126,0.44421018898517795,2.3540743226243923,0,0
127,0.721175692205392,2.1195227255778315,0,0
128,1.0939154868250358,1.6362536389238436,0,0
129,1.3234688722417882,1.3334613390673162,0,0
130,1.314255745861492,0.8412838105695014,0,0
131,1.4074986443830126,0.32008102752283857,0,0
132,1.5706505700729614,-0.4031644166420002,0,0
133,1.4286612506551701,-0.9589719731279287,0,0
134,1.0644758043656077,-1.5865991633539678,0,0
135,0.8698829908855761,-1.827068409860087,0,0
136,0.4391179420071819,-2.4041963065969956,0,0
137,0.19609116015694805,-2.5683791558165137,0,0
138,-0.13197067621402253,-2.611115175763403,0,0
139,-0.5199610963373213,-2.068218868290119,0,0
140,-0.9878060975026475,-1.9737996112994505,0,0
141,-1.203826858389481,-1.6220549001014253,0,0
142,-1.298768605924254,-0.9062858069012981,0,0
143,-1.5062899448191966,-0.2578244098479503,0,0
144,-1.341430605046415,0.10313203070929966,0,0
145,-1.4523321006064163,1.084343188184874,0,0
146,-1.3127390911292587,1.4153517629078196,0,0
147,-0.9695818854385305,2.0596085291660398,0,0
148,-0.7081617217658231,2.1451124523619773,0,0
149,-0.39916925054621,2.3776929018260664,0,0
150,0.17239904555352348,2.6121116944827505,0,0
151,0.3606441142992334,2.259440119026327,0,0
152,0.7576029637793658,2.095003922513177,0,0
153,1.047069701790366,1.5428899700283227,0,0
154,1.242504559719166,1.3453579321113476,0,0
155,1.3405041544519856,0.7656236025303554,0,0
156,1.6248118917514605,0.21009040644239113,0,0
157,1.4192695683388508,-0.39060059712007295,0,0
158,1.4392670774234326,-1.0900219512212383,0,0
159,1.1385560326706874,-1.7065000650975248,0,0
160,0.8810104786918034,-2.111015986962765,0,0
161,0.5114469783964734,-2.3604715515715786,0,0
162,0.2444795144233508,-2.43337735693263,0,0
163,-0.3087077675594298,-2.4750248384552296,0,0
164,-0.40644215926946703,-2.3356858197548056,0,0
165,-0.9902355868626852,-1.8582389491137423,0,0
166,-1.146001230012235,-1.619250212629887,0,0
167,-1.286038513849457,-1.1845880438572935,0,0
168,-1.6245700298772228,-0.5780882495531305,0,0
169,-1.5030056366624658,0.11330373144690728,0,0
170,-1.4040060646586228,0.8549879190738385,0,0
171,-1.392859385379408,1.4244445255113027,0,0
172,-1.0101413481846215,1.7712498199098738,0,0
173,-0.7739996412961136,2.1466019840981927,0,0
174,-0.38249991952580087,2.475122813647661,0,0
175,0.14927052373156488,2.6685984835362624,0,0
176,0.41225966608634435,2.387346483300164,0,0
177,0.7214046059457647,2.2137587426441643,0,0
178,0.9956344337049854,1.8922797920471477,0,0
179,1.1646041679960373,1.1681515815541024,0,0
180,1.3880025325900738,0.731212002002737,0,0
181,1.4808355836421632,0.21350545786703023,0,0
182,1.5051093926246804,-0.5347680757591582,0,0
183,1.275187358871611,-1.0996305062881646,0,0
184,1.2485379555529512,-1.6740759586053895,0,0
185,0.8644065275566701,-2.163795764155537,0,0
186,0.4993554640468848,-2.4696620314634155,0,0
187,0.14364671626506487,-2.4591201166838665,0,0
188,-0.13272521267009194,-2.4877490207377937,0,0
189,-0.5194967850883981,-2.186211658895951,0,0
190,-0.7484783595257085,-2.105278895421468,0,0
191,-1.1172892857507142,-1.638373029039451,0,0
192,-1.26945105497792,-1.0733445226781422,0,0
193,-1.3176024586742678,-0.45622031134983804,0,0
194,-1.5312342440834588,0.37830983142760943,0,0
195,-1.3778968048986269,0.8620563502310892,0,0
196,-1.279600504836882,1.308062650858455,0,0
197,-0.9505258331491927,2.0309439987103244,0,0
198,-0.7676292395162367,2.0865814944327337,0,0
199,-0.25482232642334246,2.567105625477397,0,0
200,0.045331765394197907,2.5210301732161677,0,0
201,0.3050075494362351,2.409330432768896,0,0
202,0.7670322563546044,2.0522202450522986,0,0
203,0.9940408277191659,1.967812285350238,0,0
204,1.2741250712257208,1.0640386224377993,0,0
205,1.524710786441044,0.7571221262869121,0,0
206,1.6011102284980492,0.10208820891874588,0,0
207,1.343276540043052,-0.3897048343606746,0,0
208,1.378868885216078,-1.1731420672279875,0,0
209,1.1303384566679573,-1.6695701096140887,0,0
210,0.9212305634005346,-1.872625884593146,0,0
211,0.5241141127459309,-1.9838136138019113,0,0
212,0.22378177265277943,-2.4239413800917204,0,0
213,-0.2952320500141736,-2.5852214688375996,0,0
214,-0.5216088396537778,-2.329465649130099,0,0
215,-0.9437989078946332,-1.9119062494537782,0,0
216,-1.1240105680258634,-1.3953018316662242,0,0
217,-1.3692043810742804,-0.8112258246704218,0,0
218,-1.380349719553288,-0.2771656576068694,0,0
219,-1.3722748693371092,0.38606797758943867,0,0
220,-1.4762301030621716,0.8936555556540469,0,0
221,-1.006599852117071,1.360913353943494,0,0
222,-0.9974627624476368,1.910920866007769,0,0
223,-0.6980871096793382,2.3534679781765817,0,0
224,-0.3963858602899236,2.4686361558279954,0,0
225,-0.10684916915096976,2.401512358849883,0,0
226,0.32616941684669476,2.537484447201864,0,0
227,0.7143808564585115,2.4449321147425946,0,0
228,1.0982926159924282,1.895079432302114,0,0
229,1.1927396899798073,1.5346574154202006,0,0
230,1.3444929852215555,0.781756433064308,0,0
231,1.4789389364260088,0.15418170993015723,0,0
232,1.4287973381562797,-0.38275552474855057,0,0
233,1.2835296865903558,-1.091957365912401,0,0
234,1.1623871092455893,-1.8521712862912254,0,0
235,0.8364709257019254,-1.9433408468462867,0,0
236,0.6366034880007071,-2.61705690427086,0,0
237,0.25752884775647245,-2.5327675132295013,0,0
238,-0.3581866249479271,-2.353121857207922,0,0
239,-0.5782996268570135,-2.373079657288927,0,0
240,-0.8939797836394197,-2.114700256134528,0,0
241,-1.0645263198863186,-1.59438474980767,0,0
242,-1.404254621553653,-1.029885359907233,0,0
243,-1.494051361684753,-0.5416117535316011,0,0
244,-1.4109807847538576,0.4421353122486105,0,0
245,-1.339587101387098,0.916732471819329,0,0
246,-1.2138280503510366,1.501723304524917,0,0
247,-1.1231135196891042,1.7945582530452744,0,0
248,-0.6084574285617464,2.2337933829894823,0,0
249,-0.38653207957095836,2.1716726418675507,0,0
250,-0.028211052571188243,2.568942522675759,0,0
251,0.4075610215469131,2.3171203734992583,0,0
252,0.8317871207079084,2.089438473581018,0,0
253,1.044933675483692,1.8353999888166932,0,0
254,1.2636668879582347,1.3034994461768759,0,0
255,1.488949751685618,0.6563552754209495,0,0
256,1.669492802799077,0.2130748972699523,0,0
257,1.4029606928636253,-0.5379618063974545,0,0
258,1.3656272720896925,-0.9007041884435272,0,0
259,1.3462272666470445,-1.679359457561532,0,0
260,0.9119477595956145,-2.164198394821217,0,0
261,0.4108242499780342,-2.3449826812560595,0,0
262,0.28380875273631034,-2.3477253553598336,0,0
263,-0.22141897013196055,-2.546492941104991,0,0
264,-0.6474606819464365,-2.3770432909384875,0,0
265,-0.8340152908240561,-2.34667365941526,0,0
266,-1.1781525394956112,-1.557599839638286,0,0
267,-1.387412322818819,-0.9631742736308933,0,0
268,-1.5136789081039574,-0.45571108055759707,0,0
269,-1.4353057625174213,0.12191259484185676,0,0
270,-1.4246953816971408,0.7003208963015561,0,0
271,-1.1526766786264453,1.3091655980741665,0,0
272,-0.9990998225924934,1.6358565468509045,0,0
273,-0.7586779233152301,2.2210224295306547,0,0
274,-0.2948598750206735,2.244827811854902,0,0
275,0.0824156989925218,2.3818331734876756,0,0
276,0.21306655270420766,2.611727010318016,0,0
277,0.7795708360077218,2.4408507031202493,0,0
278,1.0054320936338306,1.7403741954071297,0,0
279,1.3025227440983858,1.2804528381954379,0,0
280,1.4616848260579363,0.9908245257217709,0,0
281,1.7002152386948524,0.3373622467551064,0,0
282,1.6248623348477702,-0.583384434559753,0,0
283,1.4132958350670213,-0.9281791173323042,0,0
284,1.1115417201575994,-1.4569895541244104,0,0
285,0.8206710165954447,-2.0630612607109127,0,0
286,0.5389195642011729,-2.2214771387053216,0,0
287,0.22602841299467574,-2.2359048228014347,0,0
288,-0.20800821266425057,-2.5616780679059725,0,0
289,-0.6163914806768542,-2.2033303586929174,0,0
290,-0.7647292641720236,-1.9700125796296502,0,0
291,-1.2377215290108168,-1.8070243356698636,0,0
292,-1.3003873913366026,-1.06518873794406,0,0
293,-1.5633888738031345,-0.5610154122465538,0,0
294,-1.4838123067807785,0.3259933936434214,0,0
295,-1.4922645875626368,0.6919189181748806,0,0
296,-1.2576712540330282,1.32017413632874,0,0
297,-1.0986832840616325,1.8138402869533476,0,0
298,-0.8637141098231783,2.136726699790172,0,0
299,-0.3593591261857562,2.1467464119882536,0,0
300,-0.04113692102064512,2.611532235593734,0,0
301,0.36908720801436257,2.439440527316529,0,0
302,0.9606348004497324,2.3502163655227912,0,0
303,1.276885922712848,1.7637981741705622,0,0
304,1.3867447879792016,1.3988325909189654,0,0
305,1.5025519917643586,0.85609188830025,0,0
306,1.6353793331115836,0.006386813836136256,0,0
307,1.448220103957261,-0.5748447974854756,0,0
308,1.3946468653593465,-0.952057662753048,0,0
309,1.0749329083836465,-1.476411032658436,0,0
310,0.924947932934441,-1.9033441544749312,0,0
311,0.5586761926725714,-2.6000791477925747,0,0
312,0.21678401397508462,-2.765449977372958,0,0
313,-0.08789504351693089,-2.5567406377760453,0,0
314,-0.4268024898809244,-1.9732285717739697,0,0
315,-0.9051534583068961,-2.000561771981106,0,0
316,-1.146503416974787,-1.6724044232032844,0,0
317,-1.241160895987111,-0.8325050363664087,0,0
318,-1.4815225643528256,-0.4484169427287449,0,0
319,-1.4217852758508032,-0.020879894547111144,0,0
320,-1.360009390880762,0.7265850042470599,0,0
321,-1.2598431539600004,1.1037809415090416,0,0
322,-1.1261640160885413,1.9167743302007776,0,0
323,-0.7047516627584385,2.4134197723799513,0,0
324,-0.28328522123827354,2.50303658531966,0,0
325,-0.03486319277038512,2.529687974255064,0,0
326,0.2877843774003568,2.495733081139221,0,0
327,0.7412676080186255,2.0491499086936225,0,0
328,1.0531226199728838,1.8846000526522275,0,0
329,1.256586134649528,1.3090376725928796,0,0
330,1.387161384831575,0.9026276756828223,0,0
331,1.453173392707912,0.12359241962704909,0,0
332,1.403737336250424,-0.5531137472374643,0,0
333,1.3871218101697511,-1.1483992067895918,0,0
334,1.0540767749938813,-1.2653581686486526,0,0
335,0.7533091494548874,-2.1621425659562354,0,0
336,0.564081723754118,-2.2074095181523052,0,0
337,0.3479363550086271,-2.5510595512547236,0,0
338,0.01610017039353659,-2.543455118471532,0,0
339,-0.7001516326328928,-2.43274337538337,0,0
340,-0.841191909514375,-1.8479135966335056,0,0
341,-1.1150318756562574,-1.701300221158439,0,0
342,-1.2849597388682361,-1.0788427718122244,0,0
343,-1.3794014160232762,-0.467136199283396,0,0
344,-1.5135498849250064,0.09202425382402252,0,0
345,-1.4455050274762522,0.7413460787253501,0,0
346,-1.265739102797391,1.620024418788524,0,0
347,-0.9907990302216367,1.76204699369316,0,0
348,-0.8694030775708034,1.8946441782307144,0,0
349,-0.4153711801203609,2.306260299992409,0,0
350,-0.08724268666353349,2.689875414235531,0,0
351,0.37144664767475855,2.490520205179889,0,0
352,0.7474608873486677,2.1041814983972635,0,0
353,0.9993334401845106,1.6899205361587266,0,0
354,1.331027543770895,1.5229614312488124,0,0
355,1.408089976977677,0.751553339338924,0,0
356,1.6088300749374582,0.2519507871746943,0,0
357,1.4434765228172641,-0.49453100294595015,0,0
358,1.3816310506227905,-1.0704759333620144,0,0
359,1.1066988001280909,-1.61648179835824,0,0
360,0.880243672091268,-1.8621636390988052,0,0
361,0.6266574527273057,-2.2388458202842667,0,0
362,0.17828010842041958,-2.4168083562807867,0,0
363,-0.2008121309230238,-2.428268506312617,0,0
364,-0.4929047222416033,-2.3065715956641935,0,0
365,-0.7997916853975544,-2.0302459317299126,0,0
366,-1.1861511089577337,-1.6329108175705125,0,0
367,-1.3170072834339204,-0.981816049729288,0,0
368,-1.6332794755919229,-0.6053118476591955,0,0
369,-1.477309340934911,0.11355701586237485,0,0
370,-1.5219141233547928,0.9423376351185552,0,0
371,-1.1968093797557635,1.3023096249253814,0,0
372,-1.1716766231627034,1.8124112052297638,0,0
373,-0.7208143606072599,2.2526018624971313,0,0
374,-0.4640616961981662,2.593123704318847,0,0
375,0.014110271779200632,2.383904279894219,0,0
376,0.3301150383067277,2.289422826821031,0,0
377,0.9285143585107041,2.216048583472208,0,0
378,1.0361922073442853,1.7376402050660278,0,0
379,1.1865984266414435,1.33681542906649,0,0
380,1.4718138017854847,0.5349962745042903,0,0
381,1.417430019873285,0.028984246416113284,0,0
382,1.3596985889140083,-0.4415697805882813,0,0
383,1.3819367665961397,-1.130285504243302,0,0
384,1.006998293453366,-1.659114346939573,0,0
385,0.8942131372165144,-1.9541608862405055,0,0
386,0.5387697790631086,-2.309599723999552,0,0
387,0.27636778728647865,-2.7684520562144637,0,0
388,-0.22125544930070423,-2.3902878609504494,0,0
389,-0.49676528647003704,-2.4850042846731064,0,0
390,-0.8932915125513093,-1.8529201374788187,0,0
391,-1.162224037416633,-1.532974189623725,0,0
392,-1.3824223415882653,-1.0964626557039467,0,0
393,-1.4836780795392142,-0.2991249981100004,0,0
394,-1.4900818607698556,0.41647012137166145,0,0
395,-1.41235586504426,0.8559025108570238,0,0
396,-1.4201422824483285,1.2128520246427523,0,0
397,-0.9680367030294967,1.846995952189074,0,0
398,-0.7401043532710365,2.217125846364437,0,0
399,-0.4618656878030579,2.227409314516897,0,0
400,-0.014834796769574232,2.3611706659959752,0,0
401,0.3089343715513271,2.47776360504271,0,0
402,0.7244003233424761,2.475805609264548,0,0
403,1.014036423762316,2.0339953970516365,0,0
404,1.186266918255014,1.4500884647230845,0,0
405,1.443522680375538,0.7052324928551883,0,0
406,1.4319656302649284,0.10989200604659269,0,0
407,1.504812019005864,-0.5225015822374758,0,0
408,1.1843462173002517,-0.8668657502362023,0,0
409,1.1679315341458256,-1.8041482762665892,0,0
410,0.8382647943676578,-1.755562538479722,0,0
411,0.5222404814361972,-2.3259468693272956,0,0
412,0.2995919327564682,-2.516672577059977,0,0
413,-0.21483611427286028,-2.409979721457059,0,0
414,-0.5254545119804666,-2.2329957703772103,0,0
415,-0.8043317136785657,-1.9965307755058435,0,0
416,-1.0415791322029002,-1.575199418088218,0,0
417,-1.433476662112576,-1.0007545573352559,0,0
418,-1.388799769703085,-0.2758838450918227,0,0
419,-1.5665837375949894,0.3677563332077506,0,0
420,-1.516042628169913,0.6254268745301441,0,0
421,-1.1633774319375239,1.3158760146608726,0,0
422,-1.079563430222986,1.8267076442218035,0,0
423,-0.7043149808428677,2.1490279587720944,0,0
424,-0.2956088874388496,2.3736922321236893,0,0
425,0.1212704926642324,2.621599656066984,0,0
426,0.3689225629528319,2.460042310502662,0,0
427,0.7040296600321729,2.247861300178535,0,0
428,0.9970662876532961,1.777458620373889,0,0
429,1.263975861202632,1.2336101235372097,0,0
430,1.5040536278864396,0.9239973192309463,0,0
431,1.3478034246470365,-0.03616555023582539,0,0
432,1.4525783473097715,-0.38306607606804516,0,0
433,1.4146677356571693,-1.0199252620550727,0,0
434,1.21158108176388,-1.608368636886964,0,0
435,0.7524383791413054,-2.03836756482812,0,0
436,0.629466261000496,-2.368731248755927,0,0
437,0.19247845814842665,-2.2774574435319344,0,0
438,-0.25806603816318746,-2.419309907664121,0,0
439,-0.631869914293665,-2.4646898694374215,0,0
440,-0.9288863179859221,-2.181518944432306,0,0
441,-1.1784411960283192,-1.6239602637520114,0,0
442,-1.2792676615825924,-1.1352783886271312,0,0
443,-1.5432536000509813,-0.389610413993095,0,0
444,-1.5928622736904257,0.14082963765619272,0,0
445,-1.4974087763881525,0.8763990610647183,0,0
446,-1.2904024449750517,1.2203497722548786,0,0
447,-1.18314097515965,1.8799474567333982,0,0
448,-0.6273571453006179,2.398371125491967,0,0
449,-0.370718999273718,2.3259528718455202,0,0
450,0.048988188910762565,2.5159639763158785,0,0
451,0.41491084841859616,2.3178100824016017,0,0
452,0.7328603263970896,2.1282073986829024,0,0
453,1.0015202780577843,1.9083748124351883,0,0
454,1.1662045094366413,1.5313861115626468,0,0
455,1.3957229530155513,0.6428872948062876,0,0
456,1.4889568780951703,0.014355428680050807,0,0
457,1.5126496783293568,-0.39519504130592,0,0
458,1.4289518270976411,-1.1544959779456627,0,0
459,1.2460189086113254,-1.554347793493724,0,0
460,0.8084605143021295,-1.9511904019627275,0,0
461,0.5465503862455868,-2.2105053112474486,0,0
462,0.21446034405968073,-2.5180742332382966,0,0
463,-0.18432204073036315,-2.741777034030028,0,0
464,-0.4557355189944003,-2.3717339490381253,0,0
465,-0.9017197760451411,-2.144771382392868,0,0
466,-1.0564520125064645,-1.6563654656420848,0,0
467,-1.3773099728320775,-0.925231670232344,0,0
468,-1.508636342794635,-0.5522313147390617,0,0
469,-1.6039718137508823,0.1126712764765917,0,0
470,-1.3661728664817054,0.9770317203558561,0,0
471,-1.1648842027637345,1.7057745991265558,0,0
472,-0.9649037202829986,1.9505420116363426,0,0
473,-0.7420322304379295,2.294062681045554,0,0
474,-0.31622236641554025,2.270867586612066,0,0
475,-0.05283417773242338,2.637991387309633,0,0
476,0.46388371880115575,2.4728090176949746,0,0
477,0.5844629480999775,2.0453547155660523,0,0
478,0.9992022415834825,1.7335308099724946,0,0
479,1.1503924459972754,1.2423559381239357,0,0
480,1.3927093541439084,0.6848573425298408,0,0
481,1.4117244127432271,0.22157459263415757,0,0
482,1.4632401196722422,-0.5202532231211339,0,0
483,1.404819010733208,-1.1346463281942183,0,0
484,1.1547530203113965,-1.5505953452939771,0,0
485,0.9098701404883035,-1.8041022251393388,0,0
486,0.534443152562534,-2.256953730093751,0,0
487,0.2614354505499253,-2.5421864250848154,0,0
488,-0.10596873549833345,-2.4224096408990783,0,0
489,-0.6559584907445905,-2.294769177303828,0,0
490,-0.8059178372237922,-2.0965253893449187,0,0
491,-1.0903201296963017,-1.5116636583298473,0,0
492,-1.2794196535628553,-1.0526342290198107,0,0
493,-1.4507397984703698,-0.32052671481386263,0,0
494,-1.5943989037394788,0.1292752428755755,0,0
495,-1.3629949955833602,0.6754463657828305,0,0
496,-1.2866576182056457,1.3466093554776437,0,0
497,-1.004171934492584,1.8677306529035604,0,0
498,-0.8930234235488821,2.2445614368026185,0,0
499,-0.3162144566733266,2.429158863604825,0,0
500,0.06570383890593703,2.14766837468658,0,0
501,0.5347513302483946,2.524855098116165,0,0
502,0.819283202874752,2.2985315767883536,0,0
503,1.0161305191910999,1.7569190469862561,0,0
504,1.3914347409624117,1.4090427964752457,0,0
505,1.3230762022102502,0.7350780045200485,0,0
506,1.7863855681541305,0.049840980024026156,0,0
507,1.7040989181004649,-0.38500477493480056,0,0
508,1.4195520459761362,-0.9467288205752201,0,0
509,1.0898997515980438,-1.674430238318676,0,0
510,0.8921675438707746,-1.7353067885626914,0,0
511,0.6056272495551235,-2.164910221471955,0,0
512,0.21497163110274287,-2.539048398863408,0,0
513,-0.13454375025725257,-2.570187519196967,0,0
514,-0.4720279029706312,-2.344199774511634,0,0
515,-0.9188159250519665,-2.0910776540169524,0,0
516,-1.1457976931309615,-1.6804362096647072,0,0
517,-1.3634579680743881,-1.127958211772848,0,0
518,-1.45736444753302,-0.3628148991471798,0,0
519,-1.4450878883575184,0.11145300416090943,0,0
520,-1.569698633177978,0.7855614681631553,0,0
521,-1.2577518895486295,1.1979758401745646,0,0
522,-0.8951825964672744,1.9468196164436273,0,0
523,-0.7522979337669947,2.378742283276816,0,0
524,-0.44297859000439443,2.376734047274124,0,0
525,-0.050517341609939065,2.5549063842117725,0,0
526,0.4266247343466809,2.543480001969129,0,0
527,0.58838021722186,2.2593362826731083,0,0
528,1.0436433728646544,1.8574057882353159,0,0
529,1.025745234604666,1.3971349752461326,0,0
530,1.5408536368111991,0.5455925397879318,0,0
531,1.4918189182062656,0.24934517350957308,0,0
532,1.57585014103248,-0.4266918687070628,0,0
533,1.3153384285202605,-1.2065264680010555,0,0
534,1.176424374859269,-1.5514511235983688,0,0
535,1.0617467517877863,-2.2638203948241697,0,0
536,0.47635919495535595,-2.2068843622916514,0,0
537,0.25868786628427853,-2.490092011140989,0,0
538,-0.3546131621239921,-2.5663543654934213,0,0
539,-0.7461193982019892,-2.41482368816277,0,0
540,-0.8300087762768574,-1.9207519092452021,0,0
541,-1.1526742710984887,-1.4418025347315202,0,0
542,-1.3945700800333058,-1.2659420213338477,0,0
543,-1.4741694226533952,-0.42062096626251777,0,0
544,-1.5358646169213594,0.26271548262569533,0,0
545,-1.4039215125521092,0.8129815567384446,0,0
546,-1.2084838134371951,1.361765831856425,0,0
547,-0.9527049952565496,1.8252622913811773,0,0
548,-0.7213104956333252,2.3294259320127075,0,0
549,-0.31154936919580456,2.5147469381909326,0,0
550,0.05158197718462315,2.6061650336300883,0,0
551,0.4025216951659555,2.3318082617689386,0,0
552,0.6843157716409888,2.2691661540536834,0,0
553,0.820417834192209,1.716845484953864,0,0
554,1.2520867070850836,1.3552528500038914,0,0
555,1.409029607640305,0.7750063692639189,0,0
556,1.3769340470277933,0.1983869473113795,0,0
557,1.532757837319421,-0.2943442605091663,0,0
558,1.3582055950128853,-1.1101733030052752,0,0
559,1.05463147283229,-1.3091714763366311,0,0
560,0.9466323164003517,-2.0739048399998876,0,0
561,0.6115339525570185,-2.4324031065594913,0,0
562,0.2762712888732326,-2.4041485394801656,0,0
563,-0.27540723035923076,-2.3225420966583936,0,0
564,-0.5118183717141991,-2.168750692271033,0,0
565,-0.9448924198168847,-2.0981071787949483,0,0
566,-1.3713925301536123,-1.567400437562957,0,0
567,-1.3968785014074785,-1.0558397762800962,0,0
568,-1.4975125503962976,-0.3533754285097206,0,0
